frame,id,x,y
141,50,898,1167
141,52,2570,1118
141,57,2137,1166
141,59,2099,691
141,65,1786,553
141,69,1714,359
141,70,1600,1873
141,73,3533,1015
141,83,3839,2143
141,85,3584,2197
141,88,1559,366
141,94,1450,430
141,99,1857,928
141,105,1412,402
141,106,145,1806
141,108,3138,320
141,110,1390,70
142,1,3096,1934
142,2,3386,2237
142,3,3391,393
142,4,3210,613
142,5,3228,393
142,6,3143,1676
142,7,2792,1367
142,8,1735,1722
142,9,3694,2167
142,10,2912,1603
142,13,3395,615
142,16,3315,141
142,31,2467,1385
142,32,2371,1094
142,34,2073,820
142,36,1844,758
142,40,2606,1344
142,50,897,1160
142,52,2576,1124
142,57,2144,1170
142,59,2107,697
142,65,1790,557
142,69,1720,364
142,70,1598,1877
142,73,3534,1015
142,83,3847,2151
142,85,3588,2200
142,88,1564,370
142,94,1457,436
142,99,1863,932
142,105,1415,405
142,106,145,1806
142,108,3139,320
142,110,1392,70
143,1,3105,1942
143,2,3393,2243
143,3,3391,393
143,4,3211,613
143,5,3228,394
143,6,3149,1681
143,7,2798,1372
143,8,1734,1726
143,9,3702,2173
143,10,2918,1608
143,13,3395,615
143,16,3315,140
143,31,2478,1394
143,32,2377,1100
143,34,2079,825
143,36,1847,762
143,40,2612,1351
143,50,895,1152
143,52,2582,1129
143,57,2150,1175
143,59,2114,702
143,65,1796,562
143,69,1725,370
143,70,1597,1879
143,73,3534,1015
143,83,3854,2159
143,88,1569,376
143,94,1465,442
143,99,1868,937
143,105,1419,408
143,106,144,1807
143,108,3140,320
143,110,1394,71
144,1,3113,1950
144,2,3399,2250
144,3,3391,393
144,4,3211,613
144,5,3226,395
144,6,3155,1686
144,7,2804,1378
144,8,1733,1729
144,9,3710,2178
144,10,2924,1613
144,13,3395,615
144,16,3315,141
144,31,2486,1401
144,32,2384,1106
144,34,2086,831
144,36,1852,766
144,40,2618,1356
144,50,892,1151
144,52,2589,1135
144,57,2153,1180
144,59,2117,708
144,65,1800,566
144,69,1731,375
144,70,1596,1883
144,73,3534,1015
144,88,1575,382
144,94,1472,448
144,99,1873,941
144,105,1422,411
144,106,144,1807
144,108,3140,319
144,110,1396,71
145,1,3122,1958
145,2,3405,2257
145,3,3391,393
145,4,3211,613
145,5,3228,394
145,6,3163,1700
145,7,2811,1384
145,8,1732,1733
145,9,3718,2184
145,10,2930,1618
145,13,3394,614
145,16,3314,141
145,31,2494,1411
145,32,2390,1112
145,34,2091,837
145,36,1857,770
145,40,2626,1362
145,50,888,1145
145,52,2594,1139
145,57,2159,1186
145,59,2122,713
145,65,1805,571
145,69,1736,381
145,70,1595,1886
145,73,3534,1015
145,88,1580,387
145,94,1470,449
145,99,1878,946
145,105,1426,414
145,106,144,1807
145,108,3139,322
145,110,1397,72
146,1,3130,1966
146,2,3412,2264
146,3,3392,393
146,4,3211,614
146,5,3229,394
146,6,3170,1706
146,7,2817,1390
146,8,1731,1736
146,9,3725,2190
146,10,2935,1624
146,13,3393,613
146,16,3314,141
146,31,2504,1419
146,32,2396,1119
146,34,2097,842
146,36,1861,775
146,40,2633,1367
146,50,883,1136
146,52,2599,1145
146,57,2165,1192
146,59,2128,718
146,65,1810,575
146,69,1742,386
146,70,1593,1889
146,73,3534,1015
146,88,1588,391
146,94,1473,454
146,99,1884,950
146,105,1429,417
146,106,146,1805
146,108,3139,323
146,110,1400,72
147,1,3139,1974
147,2,3418,2271
147,3,3391,393
147,4,3211,614
147,5,3229,394
147,6,3176,1711
147,7,2823,1396
147,8,1730,1739
147,9,3733,2195
147,13,3393,613
147,16,3315,141
147,31,2511,1429
147,32,2402,1125
147,34,2105,848
147,36,1869,778
147,40,2639,1373
147,50,879,1128
147,52,2605,1150
147,57,2172,1198
147,59,2133,723
147,65,1815,579
147,69,1747,391
147,70,1592,1892
147,73,3534,1015
147,88,1596,396
147,94,1479,459
147,99,1889,955
147,105,1433,420
147,106,146,1805
147,108,3138,323
147,110,1401,73
148,1,3156,1986
148,2,3425,2278
148,3,3392,393
148,4,3211,613
148,5,3229,394
148,6,3181,1717
148,7,2829,1402
148,8,1730,1741
148,9,3741,2201
148,13,3393,612
148,16,3315,140
148,31,2517,1437
148,32,2409,1132
148,34,2114,856
148,36,1876,783
148,40,2644,1378
148,50,876,1117
148,52,2611,1154
148,57,2177,1201
148,59,2138,723
148,65,1820,584
148,69,1753,397
148,70,1591,1896
148,73,3535,1015
148,88,1603,401
148,94,1485,464
148,99,1903,965
148,105,1436,423
148,106,146,1805
148,108,3138,324
148,110,1403,73
149,1,3166,1994
149,2,3431,2284
149,3,3392,393
149,4,3211,613
149,5,3229,395
149,6,3188,1723
149,7,2834,1408
149,8,1729,1745
149,9,3749,2207
149,13,3393,613
149,16,3315,140
149,31,2527,1445
149,32,2415,1139
149,34,2124,862
149,36,1880,789
149,40,2652,1385
149,50,870,1103
149,52,2616,1148
149,57,2185,1204
149,59,2142,728
149,65,1825,588
149,69,1758,402
149,70,1590,1899
149,73,3531,1014
149,88,1611,407
149,94,1492,470
149,99,1908,968
149,105,1439,426
149,106,146,1805
149,108,3138,324
149,110,1405,74
150,1,3173,2004
150,2,3438,2291
150,3,3392,393
150,4,3211,613
150,5,3229,395
150,6,3194,1729
150,7,2840,1414
150,8,1729,1748
150,9,3757,2212
150,13,3393,613
150,16,3316,140
150,31,2537,1451
150,32,2424,1143
150,34,2131,867
150,36,1885,795
150,40,2655,1390
150,50,861,1093
150,52,2621,1160
150,57,2191,1207
150,59,2148,733
150,65,1850,613
150,69,1764,407
150,70,1588,1902
150,73,3530,1014
150,88,1617,412
150,94,1498,476
150,99,1911,974
150,105,1443,429
150,106,146,1805
150,108,3137,324
150,110,1458,105
150,115,1055,101
151,1,3182,2012
151,2,3444,2298
151,3,3393,393
151,4,3211,613
151,5,3229,395
151,6,3200,1734
151,7,2846,1420
151,8,1728,1751
151,9,3764,2218
151,13,3393,612
151,16,3316,139
151,31,2544,1455
151,32,2430,1148
151,34,2138,873
151,36,1892,798
151,40,2663,1397
151,50,856,1082
151,52,2629,1168
151,57,2198,1212
151,59,2153,737
151,65,1856,617
151,69,1769,413
151,70,1588,1905
151,73,3531,1014
151,88,1623,416
151,94,1507,481
151,99,1916,979
151,105,1507,480
151,106,146,1805
151,108,3137,324
151,110,1457,109
151,115,1057,107
152,1,3192,2021
152,2,3450,2305
152,3,3392,393
152,4,3211,613
152,5,3229,395
152,6,3208,1736
152,7,2852,1425
152,8,1727,1755
152,9,3772,2224
152,13,3393,613
152,16,3316,139
152,31,2552,1466
152,32,2437,1155
152,34,2141,879
152,36,1897,802
152,40,2671,1403
152,50,852,1068
152,52,2634,1179
152,57,2203,1218
152,59,2158,742
152,65,1861,623
152,69,1775,418
152,70,1586,1909
152,73,3531,1014
152,88,1628,422
152,94,1513,486
152,99,1924,984
152,105,1514,485
152,106,146,1805
152,108,3137,325
152,110,1461,113
152,115,1062,113
153,1,3201,2029
153,3,3392,393
153,4,3211,612
153,5,3228,395
153,6,3215,1742
153,7,2858,1431
153,8,1727,1758
153,9,3780,2229
153,13,3394,613
153,16,3316,139
153,31,2559,1474
153,32,2443,1162
153,34,2143,883
153,36,1902,807
153,40,2677,1409
153,50,849,1056
153,52,2641,1187
153,57,2210,1222
153,59,2168,738
153,65,1868,628
153,69,1780,424
153,70,1585,1912
153,73,3531,1014
153,88,1634,429
153,94,1517,490
153,99,1928,987
153,105,1518,490
153,106,146,1805
153,108,3138,323
153,110,1467,117
153,115,1067,118
154,1,3213,2037
154,3,3392,393
154,4,3211,612
154,5,3228,394
154,6,3220,1746
154,7,2864,1437
154,8,1726,1761
154,9,3788,2235
154,13,3394,613
154,16,3316,139
154,31,2567,1482
154,32,2448,1168
154,34,2150,889
154,36,1906,812
154,40,2684,1415
154,50,846,1045
154,52,2647,1191
154,57,2216,1227
154,59,2174,742
154,65,1873,633
154,69,1782,416
154,70,1584,1915
154,73,3531,1014
154,88,1639,434
154,94,1523,498
154,99,1931,989
154,105,1525,495
154,106,145,1805
154,108,3137,323
154,110,1472,120
154,115,1077,126
155,1,3223,2045
155,3,3392,393
155,4,3211,612
155,5,3227,395
155,6,3227,1750
155,7,2870,1443
155,8,1725,1764
155,9,3796,2241
155,13,3394,613
155,16,3316,139
155,31,2574,1493
155,32,2454,1174
155,34,2154,894
155,36,1914,816
155,40,2690,1421
155,50,843,1035
155,52,2653,1197
155,57,2223,1238
155,59,2182,750
155,65,1882,638
155,69,1789,421
155,70,1583,1918
155,73,3531,1014
155,88,1642,439
155,94,1530,504
155,99,1936,994
155,105,1531,500
155,106,144,1804
155,108,3137,323
155,110,1476,130
155,115,1085,132
156,1,3232,2053
156,3,3392,394
156,4,3211,612
156,5,3228,394
156,6,3231,1758
156,7,2876,1449
156,8,1724,1767
156,9,3804,2246
156,13,3394,613
156,16,3316,139
156,31,2584,1501
156,32,2459,1181
156,34,2159,901
156,36,1919,820
156,40,2697,1427
156,50,840,1026
156,52,2659,1194
156,57,2229,1244
156,59,2188,759
156,65,1888,641
156,69,1795,425
156,70,1581,1921
156,73,3531,1014
156,88,1647,445
156,94,1538,510
156,99,1943,998
156,105,1537,506
156,106,144,1805
156,108,3136,323
156,110,1481,136
156,115,1091,137
157,1,3242,2061
157,3,3392,394
157,4,3211,613
157,5,3228,394
157,6,3237,1763
157,7,2882,1455
157,8,1723,1771
157,9,3811,2252
157,13,3394,612
157,16,3316,139
157,31,2593,1511
157,32,2466,1188
157,34,2164,906
157,36,1922,824
157,40,2703,1433
157,50,836,1017
157,52,2665,1198
157,57,2236,1250
157,59,2195,762
157,65,1895,646
157,69,1803,429
157,70,1580,1925
157,73,3531,1014
157,88,1653,448
157,94,1542,515
157,99,1950,1004
157,105,1543,511
157,106,143,1805
157,108,3136,324
157,110,1486,141
157,115,1096,142
158,1,3251,2069
158,3,3392,394
158,4,3211,613
158,5,3228,394
158,6,3243,1768
158,7,2888,1461
158,8,1722,1774
158,9,3819,2258
158,13,3394,612
158,16,3316,140
158,31,2608,1521
158,32,2473,1194
158,34,2170,910
158,36,1927,829
158,40,2710,1439
158,50,830,1006
158,52,2669,1202
158,57,2244,1256
158,59,2196,768
158,65,1901,650
158,69,1809,433
158,70,1579,1928
158,73,3531,1014
158,88,1656,452
158,94,1550,522
158,99,1955,1010
158,105,1550,516
158,106,144,1805
158,108,3136,324
158,110,1491,146
158,115,1103,147
159,1,3260,2078
159,3,3392,394
159,4,3212,613
159,5,3228,394
159,6,3249,1774
159,7,2894,1466
159,8,1722,1777
159,9,3827,2263
159,13,3394,612
159,16,3316,140
159,31,2616,1526
159,32,2479,1201
159,34,2177,914
159,36,1933,834
159,40,2716,1445
159,50,825,995
159,52,2674,1210
159,57,2251,1259
159,59,2200,772
159,65,1905,656
159,69,1815,437
159,70,1577,1931
159,73,3531,1015
159,88,1665,456
159,94,1557,529
159,99,1958,1012
159,105,1556,522
159,106,144,1805
159,108,3136,323
159,110,1498,150
159,115,1109,152
160,1,3270,2086
160,3,3392,394
160,4,3212,613
160,5,3228,393
160,6,3255,1779
160,7,2900,1472
160,8,1717,1778
160,13,3395,613
160,16,3316,140
160,31,2625,1535
160,32,2485,1205
160,34,2184,923
160,36,1937,840
160,40,2722,1451
160,50,822,984
160,52,2680,1215
160,57,2257,1265
160,59,2205,775
160,65,1909,663
160,69,1820,442
160,73,3531,1015
160,88,1673,462
160,94,1563,533
160,99,1964,1016
160,105,1562,527
160,106,145,1805
160,108,3135,324
160,110,1504,155
160,115,1115,157
161,1,3279,2094
161,3,3392,394
161,4,3212,613
161,5,3228,395
161,6,3261,1785
161,7,2906,1478
161,8,1716,1780
161,13,3395,612
161,16,3316,141
161,31,2628,1538
161,32,2491,1211
161,34,2191,930
161,36,1942,843
161,40,2729,1457
161,50,813,974
161,52,2685,1221
161,57,2263,1270
161,59,2211,781
161,65,1915,668
161,69,1826,447
161,73,3532,1015
161,88,1677,467
161,94,1570,539
161,99,1969,1021
161,105,1569,533
161,106,145,1806
161,108,3139,321
161,110,1510,159
161,115,1121,162
162,1,3289,2102
162,3,3393,394
162,4,3212,613
162,5,3227,395
162,6,3267,1791
162,7,2912,1484
162,8,1717,1786
162,13,3395,612
162,16,3316,140
162,31,2635,1547
162,32,2498,1217
162,34,2196,934
162,36,1947,848
162,40,2735,1463
162,50,809,966
162,52,2691,1228
162,57,2270,1276
162,59,2217,788
162,65,1920,673
162,69,1823,453
162,73,3531,1015
162,88,1683,472
162,94,1576,544
162,99,1983,1030
162,105,1575,538
162,106,145,1806
162,108,3139,321
162,110,1515,163
162,115,1127,167
163,1,3298,2111
163,3,3393,393
163,4,3211,614
163,5,3228,395
163,6,3278,1799
163,7,2918,1484
163,8,1716,1791
163,13,3394,613
163,16,3316,140
163,31,2641,1551
163,32,2504,1223
163,34,2201,940
163,36,1951,853
163,40,2742,1469
163,50,804,955
163,52,2698,1235
163,57,2274,1282
163,59,2222,796
163,65,1925,676
163,69,1830,458
163,73,3531,1016
163,88,1686,475
163,94,1600,542
163,99,1983,1034
163,105,1582,543
163,106,145,1806
163,108,3139,321
163,110,1521,168
163,115,1133,173
164,1,3307,2119
164,3,3393,393
164,4,3211,614
164,5,3228,395
164,6,3284,1806
164,7,2924,1490
164,8,1715,1795
164,13,3394,614
164,16,3316,140
164,31,2648,1556
164,32,2510,1234
164,34,2207,945
164,36,1957,857
164,40,2748,1475
164,50,800,946
164,52,2704,1243
164,57,2280,1288
164,59,2231,805
164,65,1930,681
164,69,1834,464
164,73,3531,1015
164,88,1692,480
164,94,1606,544
164,99,1990,1041
164,105,1588,548
164,106,146,1805
164,108,3139,321
164,110,1527,173
164,115,1135,170
165,1,3317,2128
165,3,3392,393
165,4,3211,614
165,5,3228,396
165,6,3290,1813
165,7,2925,1491
165,8,1715,1798
165,13,3393,613
165,16,3316,140
165,31,2656,1565
165,32,2518,1241
165,34,2212,950
165,36,1962,860
165,40,2755,1481
165,50,798,934
165,52,2711,1249
165,57,2287,1294
165,59,2234,812
165,65,1935,685
165,69,1844,472
165,73,3531,1015
165,88,1699,485
165,94,1608,547
165,99,1993,1044
165,105,1594,554
165,106,146,1806
165,108,3139,321
165,110,1532,178
165,115,1142,177
166,1,3327,2136
166,3,3393,393
166,4,3211,614
166,5,3228,396
166,6,3296,1818
166,7,2930,1497
166,8,1713,1800
166,13,3393,613
166,16,3316,140
166,31,2663,1572
166,32,2524,1247
166,34,2217,954
166,36,1967,865
166,40,2761,1487
166,50,793,927
166,52,2717,1254
166,57,2296,1300
166,59,2237,816
166,65,1941,690
166,69,1850,482
166,73,3531,1015
166,88,1705,490
166,94,1615,553
166,99,1997,1047
166,105,1600,559
166,106,146,1805
166,108,3140,322
166,110,1539,185
166,115,1148,185
167,1,3336,2144
167,3,3393,393
167,4,3211,614
167,5,3228,396
167,6,3302,1824
167,7,2936,1502
167,8,1712,1802
167,13,3393,613
167,16,3316,140
167,31,2671,1580
167,32,2529,1253
167,34,2223,959
167,36,1973,869
167,40,2768,1493
167,50,787,912
167,52,2727,1259
167,57,2303,1304
167,59,2251,819
167,65,1947,694
167,69,1854,483
167,73,3531,1015
167,88,1711,497
167,94,1622,558
167,99,2002,1051
167,105,1607,564
167,106,145,1806
167,108,3140,322
167,110,1544,190
167,115,1154,190
167,120,1389,233
168,1,3345,2152
168,3,3393,393
168,4,3212,614
168,5,3228,396
168,6,3308,1829
168,7,2942,1507
168,8,1711,1805
168,13,3393,613
168,16,3317,140
168,31,2679,1588
168,32,2535,1258
168,34,2232,964
168,36,1980,875
168,40,2714,1612
168,50,777,901
168,52,2735,1264
168,57,2310,1311
168,59,2258,821
168,65,1951,697
168,69,1859,486
168,73,3531,1015
168,88,1716,500
168,94,1620,571
168,99,2006,1056
168,105,1613,570
168,106,146,1806
168,108,3140,322
168,110,1549,195
168,115,1157,191
168,120,1395,238
168,121,2734,1262
169,1,3354,2160
169,3,3392,394
169,4,3212,614
169,5,3228,396
169,6,3315,1835
169,7,2958,1519
169,8,1709,1808
169,13,3393,613
169,16,3316,140
169,31,2686,1595
169,32,2540,1264
169,34,2237,969
169,36,1986,880
169,40,2717,1624
169,50,772,889
169,52,2742,1269
169,57,2317,1316
169,59,2263,828
169,65,1956,703
169,69,1865,491
169,73,3532,1015
169,88,1721,504
169,94,1624,578
169,99,2010,1060
169,105,1619,575
169,106,145,1806
169,108,3140,322
169,110,1555,200
169,115,1160,193
169,120,1400,241
169,121,2743,1271
170,1,3364,2169
170,3,3392,394
170,4,3211,613
170,5,3228,396
170,6,3322,1841
170,7,2967,1525
170,8,1708,1812
170,13,3393,613
170,16,3316,140
170,31,2694,1602
170,32,2547,1270
170,34,2244,978
170,36,1988,884
170,40,2719,1625
170,50,764,880
170,52,2748,1274
170,57,2323,1323
170,59,2274,833
170,65,1960,709
170,69,1870,496
170,73,3531,1015
170,88,1727,509
170,94,1627,585
170,99,2016,1065
170,105,1626,580
170,106,145,1805
170,108,3140,322
170,110,1560,205
170,115,1167,198
170,120,1404,244
170,121,2748,1275
171,1,3374,2177
171,3,3393,393
171,4,3211,613
171,5,3227,395
171,6,3328,1847
171,7,2973,1532
171,8,1708,1816
171,13,3393,613
171,16,3316,140
171,31,2702,1610
171,32,2553,1276
171,34,2248,985
171,36,1991,888
171,40,2722,1630
171,50,758,868
171,52,2751,1281
171,57,2330,1325
171,59,2283,836
171,65,1968,714
171,69,1875,501
171,73,3531,1015
171,88,1732,514
171,94,1629,588
171,99,2021,1068
171,105,1632,586
171,106,145,1804
171,108,3140,322
171,110,1566,209
171,115,1174,203
171,120,1408,247
171,121,2750,1282
172,1,3383,2185
172,3,3393,393
172,4,3212,613
172,5,3228,395
172,6,3334,1853
172,7,2978,1538
172,8,1708,1820
172,13,3393,613
172,16,3316,140
172,31,2709,1617
172,32,2558,1283
172,34,2253,991
172,36,1997,894
172,40,2729,1640
172,50,756,859
172,52,2754,1285
172,57,2337,1332
172,59,2290,842
172,65,1970,718
172,69,1881,506
172,73,3531,1015
172,88,1738,519
172,94,1635,594
172,99,2025,1072
172,105,1639,591
172,106,145,1806
172,108,3140,322
172,110,1573,215
172,115,1180,207
172,120,1424,258
172,121,2755,1286
173,1,3392,2193
173,3,3393,393
173,4,3211,613
173,5,3227,395
173,6,3341,1859
173,7,2982,1542
173,8,1705,1822
173,13,3394,613
173,16,3317,140
173,31,2717,1625
173,32,2565,1289
173,34,2259,997
173,36,2004,900
173,40,2732,1651
173,50,750,850
173,52,2760,1292
173,57,2344,1339
173,59,2296,850
173,65,1977,723
173,69,1886,511
173,73,3531,1015
173,88,1741,524
173,94,1640,599
173,99,2031,1075
173,105,1645,596
173,106,144,1805
173,108,3140,322
173,110,1577,216
173,115,1190,212
173,120,1428,261
173,121,2759,1291
174,1,3401,2202
174,3,3393,393
174,4,3212,613
174,5,3228,394
174,6,3347,1865
174,7,2989,1548
174,8,1704,1826
174,13,3394,613
174,16,3317,140
174,31,2725,1632
174,32,2572,1295
174,34,2264,998
174,36,2009,905
174,40,2736,1662
174,50,741,839
174,52,2767,1296
174,57,2351,1345
174,59,2298,855
174,65,1980,728
174,69,1892,516
174,73,3531,1015
174,88,1747,529
174,94,1647,606
174,99,2036,1079
174,105,1651,602
174,106,144,1805
174,108,3140,322
174,110,1583,226
174,115,1195,217
174,120,1434,266
174,121,2765,1296
175,1,3411,2210
175,3,3393,393
175,4,3212,613
175,5,3228,394
175,6,3354,1870
175,7,2995,1553
175,8,1703,1829
175,13,3394,613
175,16,3317,140
175,31,2732,1639
175,32,2579,1301
175,34,2271,1005
175,36,2015,908
175,40,2755,1667
175,50,734,832
175,52,2776,1302
175,57,2357,1351
175,59,2292,861
175,65,1986,732
175,69,1897,521
175,73,3531,1015
175,88,1752,534
175,94,1654,611
175,99,2045,1087
175,105,1658,607
175,106,144,1805
175,108,3140,322
175,110,1590,233
175,115,1199,224
175,120,1439,271
175,121,2769,1301
176,1,3421,2218
176,3,3393,393
176,4,3212,613
176,5,3228,394
176,6,3361,1876
176,7,3001,1559
176,8,1702,1832
176,13,3395,613
176,16,3317,140
176,31,2740,1647
176,32,2585,1306
176,34,2277,1012
176,36,2019,911
176,40,2764,1670
176,50,727,820
176,52,2780,1308
176,57,2364,1356
176,59,2305,863
176,65,1993,737
176,69,1902,526
176,73,3531,1015
176,88,1758,539
176,94,1660,616
176,99,2051,1094
176,105,1664,612
176,106,144,1805
176,108,3141,322
176,110,1596,238
176,115,1203,230
176,120,1445,276
176,121,2779,1308
177,1,3430,2226
177,3,3393,393
177,4,3212,613
177,5,3229,394
177,6,3368,1882
177,7,3007,1565
177,8,1696,1836
177,13,3395,613
177,16,3317,140
177,31,2748,1654
177,32,2591,1312
177,34,2284,1017
177,36,2025,917
177,40,2769,1680
177,50,723,810
177,52,2783,1313
177,57,2371,1362
177,59,2303,866
177,65,1997,740
177,69,1908,531
177,73,3531,1015
177,88,1763,544
177,94,1664,621
177,99,2055,1099
177,105,1670,617
177,106,144,1805
177,108,3141,322
177,110,1602,244
177,115,1209,236
177,120,1451,281
177,121,2784,1313
178,1,3439,2235
178,3,3393,393
178,4,3211,613
178,5,3229,394
178,6,3376,1889
178,7,3013,1571
178,8,1695,1839
178,13,3394,613
178,16,3317,140
178,31,2756,1661
178,32,2598,1318
178,34,2290,1022
178,36,2029,924
178,40,2775,1689
178,50,713,796
178,52,2790,1320
178,57,2376,1368
178,59,2309,871
178,65,2006,747
178,69,1913,536
178,73,3531,1015
178,88,1778,553
178,94,1669,626
178,99,2063,1106
178,105,1676,623
178,106,146,1806
178,108,3141,322
178,110,1607,249
178,115,1215,242
178,120,1457,286
178,121,2790,1318
179,1,3449,2243
179,3,3393,393
179,4,3211,613
179,5,3229,394
179,6,3384,1896
179,7,3016,1575
179,8,1694,1843
179,13,3394,613
179,16,3317,140
179,31,2764,1669
179,32,2603,1324
179,34,2296,1028
179,36,2034,929
179,40,2779,1696
179,50,707,786
179,52,2795,1329
179,57,2384,1372
179,59,2330,878
179,65,2010,751
179,69,1919,541
179,73,3532,1015
179,88,1784,558
179,94,1674,631
179,99,2069,1110
179,105,1683,628
179,106,148,1807
179,108,3141,322
179,110,1614,250
179,115,1222,249
179,120,1462,291
179,121,2795,1324
180,1,3458,2252
180,3,3394,393
180,4,3211,613
180,5,3228,395
180,6,3390,1902
180,7,3023,1578
180,8,1695,1844
180,13,3395,613
180,16,3317,140
180,31,2771,1676
180,32,2609,1332
180,34,2303,1033
180,36,2038,931
180,40,2784,1706
180,50,700,778
180,52,2799,1333
180,57,2392,1379
180,59,2343,885
180,65,2018,756
180,69,1935,547
180,73,3532,1015
180,88,1789,564
180,94,1680,637
180,99,2075,1114
180,105,1689,634
180,106,148,1806
180,108,3136,320
180,110,1620,254
180,115,1229,251
180,120,1468,297
180,121,2800,1329
181,1,3468,2260
181,3,3394,393
181,4,3211,613
181,5,3228,395
181,6,3395,1910
181,7,3027,1582
181,8,1694,1848
181,13,3394,613
181,16,3317,140
181,31,2779,1684
181,32,2617,1338
181,34,2309,1040
181,36,2042,936
181,40,2790,1715
181,50,695,765
181,52,2803,1337
181,57,2403,1386
181,59,2350,891
181,65,2023,762
181,69,1939,553
181,73,3531,1015
181,88,1793,569
181,94,1685,642
181,99,2079,1120
181,105,1696,639
181,106,148,1805
181,108,3137,320
181,110,1625,259
181,115,1236,255
181,120,1473,300
181,121,2806,1334
182,1,3477,2268
182,3,3393,393
182,4,3211,613
182,5,3228,395
182,6,3402,1914
182,7,3032,1587
182,8,1700,1848
182,13,3394,613
182,16,3316,140
182,31,2787,1691
182,32,2623,1345
182,34,2317,1046
182,36,2049,941
182,40,2795,1724
182,50,689,756
182,52,2808,1342
182,57,2408,1391
182,59,2354,895
182,65,2028,767
182,69,1949,558
182,73,3531,1015
182,88,1798,575
182,94,1690,647
182,99,2085,1126
182,105,1702,644
182,106,148,1805
182,108,3137,320
182,110,1631,264
182,115,1244,262
182,120,1482,307
182,121,2811,1339
183,1,3241,1920
183,3,3394,393
183,4,3211,613
183,5,3228,395
183,6,3409,1919
183,7,3038,1593
183,8,1700,1851
183,13,3394,614
183,16,3316,141
183,31,2794,1698
183,32,2629,1351
183,34,2323,1049
183,36,2055,945
183,40,2800,1733
183,50,681,745
183,52,2815,1346
183,57,2415,1397
183,59,2363,899
183,65,2030,771
183,69,1953,563
183,73,3531,1015
183,88,1801,578
183,94,1713,657
183,99,2091,1131
183,105,1708,650
183,106,148,1805
183,108,3137,321
183,110,1637,269
183,115,1250,268
183,120,1488,313
183,121,2816,1344
184,1,3251,1925
184,3,3394,393
184,4,3211,613
184,5,3227,395
184,6,3417,1924
184,7,3044,1598
184,8,1693,1854
184,13,3394,614
184,16,3316,140
184,31,2802,1706
184,32,2635,1356
184,34,2330,1055
184,36,2061,948
184,40,2806,1742
184,50,674,735
184,52,2821,1350
184,57,2420,1404
184,59,2370,907
184,65,2035,775
184,69,1959,567
184,73,3530,1015
184,88,1806,582
184,94,1717,664
184,99,2096,1136
184,106,148,1805
184,108,3138,321
184,110,1643,273
184,115,1254,274
184,120,1494,318
184,121,2821,1349
185,1,3258,1932
185,3,3394,392
185,4,3211,612
185,5,3227,395
185,6,3424,1931
185,7,3054,1604
185,8,1691,1855
185,13,3394,614
185,16,3316,140
185,31,2810,1713
185,32,2641,1364
185,34,2335,1059
185,36,2065,951
185,40,2811,1751
185,50,668,726
185,52,2828,1356
185,57,2426,1409
185,59,2371,912
185,65,2041,782
185,69,1965,573
185,73,3531,1015
185,88,1812,587
185,94,1721,668
185,99,2102,1141
185,106,149,1805
185,108,3137,322
185,110,1648,279
185,115,1258,276
185,120,1500,323
185,121,2827,1355
186,1,3260,1929
186,3,3394,393
186,4,3211,612
186,5,3228,395
186,6,3432,1940
186,7,3062,1608
186,8,1704,1857
186,13,3395,614
186,16,3316,140
186,31,2817,1721
186,32,2647,1370
186,34,2339,1065
186,36,2072,958
186,40,2816,1761
186,50,661,716
186,52,2834,1364
186,57,2431,1415
186,59,2371,918
186,65,2045,783
186,69,1966,577
186,73,3531,1015
186,88,1819,589
186,94,1724,672
186,99,2107,1147
186,106,149,1805
186,108,3138,322
186,110,1653,283
186,115,1264,281
186,120,1506,328
186,121,2832,1360
187,1,3262,1927
187,3,3393,393
187,4,3211,611
187,5,3228,394
187,6,3439,1946
187,7,3068,1613
187,8,1693,1859
187,13,3394,614
187,16,3316,140
187,31,2825,1728
187,32,2653,1377
187,34,2345,1072
187,36,2075,964
187,40,2861,1758
187,50,647,699
187,52,2840,1369
187,57,2439,1420
187,59,2384,922
187,65,2050,789
187,69,1969,581
187,73,3531,1015
187,88,1824,596
187,94,1729,675
187,99,2124,1151
187,106,149,1805
187,108,3137,322
187,110,1658,287
187,115,1269,284
187,120,1512,333
187,121,2838,1365
187,132,2349,919
188,1,3264,1924
188,3,3393,393
188,4,3211,612
188,5,3228,395
188,6,3446,1952
188,7,3074,1622
188,8,1692,1862
188,13,3395,614
188,16,3316,140
188,31,2833,1735
188,32,2659,1383
188,34,2351,1079
188,36,2082,970
188,40,2870,1766
188,50,638,685
188,52,2846,1374
188,57,2447,1427
188,59,2390,928
188,65,2053,793
188,69,1974,586
188,73,3531,1015
188,88,1829,601
188,94,1734,677
188,99,2127,1157
188,106,149,1805
188,108,3139,321
188,110,1664,293
188,115,1278,290
188,120,1517,338
188,121,2843,1370
188,132,2354,925
189,1,3267,1921
189,3,3393,393
189,4,3210,612
189,5,3228,395
189,6,3453,1959
189,7,3081,1628
189,8,1707,1857
189,13,3395,614
189,16,3316,140
189,31,2841,1743
189,32,2667,1389
189,34,2356,1085
189,36,2088,974
189,40,2879,1775
189,50,632,672
189,52,2851,1380
189,57,2454,1434
189,59,2397,933
189,65,2060,797
189,69,1980,589
189,73,3531,1015
189,88,1834,606
189,94,1740,679
