frame,decision,object,distance,reason,track_id
212,STEER LEFT,car,7.042253025193449,Object in center path,65
212,STEER LEFT,car,6.6666662222222515,Object in center path,69
212,STEER LEFT,car,6.410255999342564,Object in center path,88
212,STEER LEFT,car,7.042253025193449,Object in center path,94
212,STEER LEFT,car,7.142856632653097,Object in center path,99
212,BRAKE,car,3.355704585379041,Object close,106
212,BRAKE,car,5.847952874388721,Object close,108
212,STEER LEFT,car,5.076141874307519,Object in center path,110
212,STEER LEFT,car,6.8027206256652635,Object in center path,120
212,STEER LEFT,car,6.896551248513707,Object in center path,132
212,BRAKE,car,4.385964719913828,Object close,138
212,BRAKE,truck,4.184100243343086,Object close,147
213,BRAKE,car,5.434782313327048,Object close,3
213,BRAKE,car,5.319148653236773,Object close,4
213,BRAKE,car,5.586591866670846,Object close,5
213,BRAKE,car,6.993006503985559,Object close,6
213,BRAKE,car,6.493506071850255,Object close,7
213,STEER LEFT,car,4.629629415294934,Object in center path,8
213,BRAKE,car,4.20168049572771,Object close,13
213,BRAKE,car,6.134968948774911,Object close,16
213,BRAKE,car,6.535947285232203,Object close,32
213,BRAKE,car,6.369426345896411,Object close,34
213,STEER LEFT,car,5.882352595155729,Object in center path,36
213,BRAKE,car,5.434782313327048,Object close,40
213,BRAKE,car,6.024096022644818,Object close,50
213,BRAKE,car,5.555555246913597,Object close,52
213,BRAKE,car,5.747126106487006,Object close,57
213,BRAKE,car,4.524886673082051,Object close,59
213,STEER LEFT,car,6.849314599362014,Object in center path,65
213,STEER LEFT,car,6.578946935595596,Object in center path,69
213,STEER LEFT,car,6.369426345896411,Object in center path,88
213,STEER LEFT,car,6.896551248513707,Object in center path,94
213,STEER LEFT,car,7.042253025193449,Object in center path,99
213,BRAKE,car,3.355704585379041,Object close,106
213,BRAKE,car,5.847952874388721,Object close,108
213,STEER LEFT,car,5.050504795429051,Object in center path,110
213,STEER LEFT,car,6.993006503985559,Object in center path,120
213,BRAKE,car,6.849314599362014,Object close,132
213,BRAKE,car,4.366812036383754,Object close,138
213,BRAKE,truck,4.184100243343086,Object close,147
214,BRAKE,car,5.434782313327048,Object close,3
214,BRAKE,car,5.347593296920144,Object close,4
214,BRAKE,car,5.61797721247319,Object close,5
214,BRAKE,car,6.535947285232203,Object close,7
214,STEER LEFT,car,4.629629415294934,Object in center path,8
214,BRAKE,car,4.20168049572771,Object close,13
214,BRAKE,car,6.134968948774911,Object close,16
214,BRAKE,car,6.535947285232203,Object close,32
214,BRAKE,car,6.451612486992743,Object close,34
214,STEER LEFT,car,5.882352595155729,Object in center path,36
214,BRAKE,car,5.434782313327048,Object close,40
214,BRAKE,car,6.249999609375024,Object close,50
214,BRAKE,car,5.524861573212068,Object close,52
214,BRAKE,car,5.714285387755121,Object close,57
214,BRAKE,car,4.484304731645528,Object close,59
214,STEER LEFT,car,6.849314599362014,Object in center path,65
214,STEER LEFT,car,6.535947285232203,Object in center path,69
214,STEER LEFT,car,6.329113523473827,Object in center path,88
214,STEER LEFT,car,6.849314599362014,Object in center path,94
214,STEER LEFT,car,6.8027206256652635,Object in center path,99
214,BRAKE,car,3.355704585379041,Object close,106
214,BRAKE,car,5.813953150351561,Object close,108
214,STEER LEFT,car,5.02512537562184,Object in center path,110
214,STEER LEFT,car,7.042253025193449,Object in center path,120
214,BRAKE,car,6.944443962191391,Object close,132
214,BRAKE,car,4.366812036383754,Object close,138
214,BRAKE,truck,4.184100243343086,Object close,147
214,BRAKE,car,4.97512413059084,Object close,154
215,BRAKE,car,5.464480575711444,Object close,3
215,BRAKE,car,5.3763437969707635,Object close,4
215,BRAKE,car,5.586591866670846,Object close,5
215,BRAKE,car,6.493506071850255,Object close,7
215,STEER LEFT,car,4.651162574364531,Object in center path,8
215,BRAKE,car,4.20168049572771,Object close,13
215,BRAKE,car,6.134968948774911,Object close,16
215,BRAKE,car,6.535947285232203,Object close,32
215,BRAKE,car,6.493506071850255,Object close,34
215,STEER LEFT,car,5.917159413185834,Object in center path,36
215,BRAKE,car,5.524861573212068,Object close,40
215,BRAKE,car,5.882352595155729,Object close,50
215,BRAKE,car,5.494505192609605,Object close,52
215,BRAKE,car,5.681817858987621,Object close,57
215,BRAKE,car,4.444444246913589,Object close,59
215,STEER LEFT,car,6.849314599362014,Object in center path,65
215,STEER LEFT,car,6.451612486992743,Object in center path,69
215,STEER LEFT,car,6.289307780546681,Object in center path,88
215,STEER LEFT,car,6.6666662222222515,Object in center path,94
215,STEER LEFT,car,6.535947285232203,Object in center path,99
215,BRAKE,car,3.3444814934956026,Object close,106
215,BRAKE,car,5.813953150351561,Object close,108
215,STEER LEFT,car,5.952380598072583,Object in center path,110
215,STEER LEFT,car,7.142856632653097,Object in center path,120
215,BRAKE,car,6.944443962191391,Object close,132
215,STEER LEFT,car,7.142856632653097,Object in center path,137
215,BRAKE,car,4.366812036383754,Object close,138
215,BRAKE,truck,4.184100243343086,Object close,147
215,BRAKE,car,5.050504795429051,Object close,154
215,BRAKE,car,6.369426345896411,Object close,157
215,BRAKE,car,5.494505192609605,Object close,159
216,BRAKE,car,5.464480575711444,Object close,3
216,BRAKE,car,5.3763437969707635,Object close,4
216,BRAKE,car,5.586591866670846,Object close,5
216,BRAKE,car,6.451612486992743,Object close,7
216,STEER LEFT,car,4.672896977902011,Object in center path,8
216,BRAKE,car,4.20168049572771,Object close,13
216,BRAKE,car,6.134968948774911,Object close,16
216,BRAKE,car,6.535947285232203,Object close,32
216,BRAKE,car,6.410255999342564,Object close,34
216,STEER LEFT,car,5.917159413185834,Object in center path,36
216,BRAKE,car,5.747126106487006,Object close,40
216,BRAKE,car,6.134968948774911,Object close,50
216,BRAKE,car,5.747126106487006,Object close,52
216,BRAKE,car,5.649717194931232,Object close,57
216,BRAKE,car,4.405286149546866,Object close,59
216,STEER LEFT,car,7.142856632653097,Object in center path,65
216,STEER LEFT,car,6.535947285232203,Object in center path,69
216,STEER LEFT,car,6.211179738436041,Object in center path,88
216,STEER LEFT,car,6.8027206256652635,Object in center path,94
216,STEER LEFT,car,6.493506071850255,Object in center path,99
216,BRAKE,car,3.3444814934956026,Object close,106
216,BRAKE,car,5.882352595155729,Object close,108
216,STEER LEFT,car,5.952380598072583,Object in center path,110
216,STEER LEFT,car,6.944443962191391,Object in center path,120
216,BRAKE,car,6.944443962191391,Object close,132
216,BRAKE,car,4.366812036383754,Object close,138
216,BRAKE,truck,4.184100243343086,Object close,147
216,BRAKE,car,4.97512413059084,Object close,154
216,BRAKE,car,6.451612486992743,Object close,157
216,BRAKE,car,5.524861573212068,Object close,159
216,STEER LEFT,car,5.714285387755121,Object in center path,161
217,BRAKE,car,5.434782313327048,Object close,3
217,BRAKE,car,5.3763437969707635,Object close,4
217,BRAKE,car,5.586591866670846,Object close,5
217,BRAKE,car,6.451612486992743,Object close,7
217,STEER LEFT,car,4.784688766282834,Object in center path,8
217,BRAKE,car,4.2194091046662825,Object close,13
217,BRAKE,car,6.134968948774911,Object close,16
217,BRAKE,car,6.535947285232203,Object close,32
217,BRAKE,car,6.535947285232203,Object close,34
217,STEER LEFT,car,5.649717194931232,Object in center path,36
217,BRAKE,car,5.952380598072583,Object close,40
217,BRAKE,car,6.172839125133387,Object close,50
217,BRAKE,car,5.747126106487006,Object close,52
217,BRAKE,car,5.649717194931232,Object close,57
217,BRAKE,car,4.366812036383754,Object close,59
217,STEER LEFT,car,7.042253025193449,Object in center path,65
217,STEER LEFT,car,6.535947285232203,Object in center path,69
217,STEER LEFT,car,6.134968948774911,Object in center path,88
217,STEER LEFT,car,6.8027206256652635,Object in center path,94
217,STEER LEFT,car,6.622516117714164,Object in center path,99
217,BRAKE,car,3.3444814934956026,Object close,106
217,BRAKE,car,5.952380598072583,Object close,108
217,STEER LEFT,car,6.09756060380728,Object in center path,110
217,STEER LEFT,car,6.756756300219169,Object in center path,120
217,BRAKE,car,4.347825897920613,Object close,138
217,BRAKE,truck,4.184100243343086,Object close,147
217,BRAKE,car,4.97512413059084,Object close,154
217,BRAKE,car,6.8027206256652635,Object close,157
217,BRAKE,car,5.586591866670846,Object close,159
217,STEER LEFT,car,5.747126106487006,Object in center path,161
218,BRAKE,car,5.434782313327048,Object close,3
218,BRAKE,car,5.347593296920144,Object close,4
218,BRAKE,car,5.586591866670846,Object close,5
218,BRAKE,car,6.451612486992743,Object close,7
218,STEER LEFT,car,4.739336268277902,Object in center path,8
218,BRAKE,car,4.2194091046662825,Object close,13
218,BRAKE,car,6.172839125133387,Object close,16
218,BRAKE,car,6.535947285232203,Object close,32
218,BRAKE,car,6.578946935595596,Object close,34
218,STEER LEFT,car,5.681817858987621,Object in center path,36
218,BRAKE,car,5.988023593531521,Object close,40
218,BRAKE,car,6.172839125133387,Object close,50
218,BRAKE,car,5.714285387755121,Object close,52
218,BRAKE,car,5.61797721247319,Object close,57
218,BRAKE,car,4.329004141601552,Object close,59
218,STEER LEFT,car,7.194244086745029,Object in center path,65
218,STEER LEFT,car,6.410255999342564,Object in center path,69
218,STEER LEFT,car,6.060605693296624,Object in center path,88
218,STEER LEFT,car,6.944443962191391,Object in center path,94
218,STEER LEFT,car,6.535947285232203,Object in center path,99
218,BRAKE,car,3.3444814934956026,Object close,106
218,BRAKE,car,6.024096022644818,Object close,108
218,STEER LEFT,car,6.134968948774911,Object in center path,110
218,STEER LEFT,car,6.8027206256652635,Object in center path,120
218,BRAKE,car,4.366812036383754,Object close,138
218,BRAKE,truck,4.20168049572771,Object close,147
218,BRAKE,car,4.926108131718811,Object close,154
218,BRAKE,car,6.622516117714164,Object close,157
218,BRAKE,car,5.61797721247319,Object close,159
218,STEER LEFT,car,5.813953150351561,Object in center path,161
219,BRAKE,car,5.405405113221345,Object close,3
219,BRAKE,car,5.319148653236773,Object close,4
219,BRAKE,car,5.586591866670846,Object close,5
219,BRAKE,car,6.451612486992743,Object close,7
219,STEER LEFT,car,4.629629415294934,Object in center path,8
219,BRAKE,car,4.2194091046662825,Object close,13
219,BRAKE,car,6.172839125133387,Object close,16
219,BRAKE,car,6.535947285232203,Object close,32
219,BRAKE,car,6.410255999342564,Object close,34
219,STEER LEFT,car,5.649717194931232,Object in center path,36
219,BRAKE,car,6.024096022644818,Object close,40
219,BRAKE,car,6.289307780546681,Object close,50
219,BRAKE,car,5.714285387755121,Object close,52
219,BRAKE,car,5.586591866670846,Object close,57
219,BRAKE,car,4.2735040908758934,Object close,59
219,STEER LEFT,car,7.194244086745029,Object in center path,65
219,STEER LEFT,car,6.410255999342564,Object in center path,69
219,STEER LEFT,car,6.09756060380728,Object in center path,88
219,STEER LEFT,car,7.092198078567512,Object in center path,94
219,STEER LEFT,car,6.578946935595596,Object in center path,99
219,BRAKE,car,3.3444814934956026,Object close,106
219,BRAKE,car,6.024096022644818,Object close,108
219,STEER LEFT,car,6.211179738436041,Object in center path,110
219,STEER LEFT,car,6.8027206256652635,Object in center path,120
219,BRAKE,car,6.756756300219169,Object close,132
219,BRAKE,car,4.366812036383754,Object close,138
219,BRAKE,truck,4.20168049572771,Object close,147
219,BRAKE,car,4.97512413059084,Object close,154
219,BRAKE,car,6.493506071850255,Object close,157
219,BRAKE,car,5.649717194931232,Object close,159
219,STEER LEFT,car,5.847952874388721,Object in center path,161
220,BRAKE,car,5.405405113221345,Object close,3
220,BRAKE,car,5.319148653236773,Object close,4
220,BRAKE,car,5.586591866670846,Object close,5
220,BRAKE,car,6.493506071850255,Object close,7
220,STEER LEFT,car,4.629629415294934,Object in center path,8
220,BRAKE,car,4.20168049572771,Object close,13
220,BRAKE,car,6.172839125133387,Object close,16
220,BRAKE,car,6.535947285232203,Object close,32
220,BRAKE,car,6.329113523473827,Object close,34
220,STEER LEFT,car,5.524861573212068,Object in center path,36
220,BRAKE,car,6.249999609375024,Object close,40
220,BRAKE,car,6.289307780546681,Object close,50
220,BRAKE,car,6.060605693296624,Object close,52
220,BRAKE,car,5.555555246913597,Object close,57
220,BRAKE,car,4.237287956047121,Object close,59
220,STEER LEFT,car,6.944443962191391,Object in center path,65
220,STEER LEFT,car,6.451612486992743,Object in center path,69
220,STEER LEFT,car,6.09756060380728,Object in center path,88
220,STEER LEFT,car,6.993006503985559,Object in center path,94
220,STEER LEFT,car,6.622516117714164,Object in center path,99
220,BRAKE,car,3.3444814934956026,Object close,106
220,BRAKE,car,5.952380598072583,Object close,108
220,STEER LEFT,car,6.249999609375024,Object in center path,110
220,STEER LEFT,car,6.8027206256652635,Object in center path,120
220,BRAKE,car,6.6666662222222515,Object close,132
220,BRAKE,car,4.347825897920613,Object close,138
220,BRAKE,truck,4.20168049572771,Object close,147
220,BRAKE,car,4.999999750000012,Object close,154
220,BRAKE,car,6.329113523473827,Object close,157
220,BRAKE,car,5.714285387755121,Object close,159
220,STEER LEFT,car,5.917159413185834,Object in center path,161
221,BRAKE,car,5.405405113221345,Object close,3
221,BRAKE,car,5.319148653236773,Object close,4
221,BRAKE,car,5.586591866670846,Object close,5
221,BRAKE,car,6.493506071850255,Object close,7
221,STEER LEFT,car,4.587155752882763,Object in center path,8
221,BRAKE,car,4.184100243343086,Object close,13
221,BRAKE,car,6.211179738436041,Object close,16
221,BRAKE,car,6.535947285232203,Object close,32
221,BRAKE,car,6.369426345896411,Object close,34
221,STEER LEFT,car,5.494505192609605,Object in center path,36
221,BRAKE,car,6.493506071850255,Object close,40
221,BRAKE,car,6.410255999342564,Object close,50
221,BRAKE,car,5.847952874388721,Object close,52
221,BRAKE,car,5.555555246913597,Object close,57
221,BRAKE,car,4.20168049572771,Object close,59
221,STEER LEFT,car,6.849314599362014,Object in center path,65
221,STEER LEFT,car,6.410255999342564,Object in center path,69
221,STEER LEFT,car,6.134968948774911,Object in center path,88
221,STEER LEFT,car,7.042253025193449,Object in center path,94
221,STEER LEFT,car,6.849314599362014,Object in center path,99
221,BRAKE,car,5.882352595155729,Object close,108
221,STEER LEFT,car,6.249999609375024,Object in center path,110
221,STEER LEFT,car,6.896551248513707,Object in center path,120
221,BRAKE,car,6.622516117714164,Object close,132
221,BRAKE,car,4.366812036383754,Object close,138
221,BRAKE,truck,4.20168049572771,Object close,147
221,BRAKE,car,4.999999750000012,Object close,154
221,BRAKE,car,6.329113523473827,Object close,157
221,BRAKE,car,5.747126106487006,Object close,159
221,STEER LEFT,car,5.882352595155729,Object in center path,161
222,BRAKE,car,5.3763437969707635,Object close,3
222,BRAKE,car,5.917159413185834,Object close,4
222,BRAKE,car,5.586591866670846,Object close,5
222,BRAKE,car,6.493506071850255,Object close,7
222,STEER LEFT,car,4.566209837159368,Object in center path,8
222,BRAKE,car,4.184100243343086,Object close,13
222,BRAKE,car,6.211179738436041,Object close,16
222,BRAKE,car,6.535947285232203,Object close,32
222,BRAKE,car,6.369426345896411,Object close,34
222,STEER LEFT,car,5.434782313327048,Object in center path,36
222,BRAKE,car,6.622516117714164,Object close,40
222,BRAKE,car,6.8027206256652635,Object close,50
222,BRAKE,car,6.024096022644818,Object close,52
222,BRAKE,car,5.524861573212068,Object close,57
222,BRAKE,car,4.166666493055563,Object close,59
222,STEER LEFT,car,6.8027206256652635,Object in center path,65
222,STEER LEFT,car,6.369426345896411,Object in center path,69
222,STEER LEFT,car,6.211179738436041,Object in center path,88
222,STEER LEFT,car,7.142856632653097,Object in center path,94
222,STEER LEFT,car,6.756756300219169,Object in center path,99
222,BRAKE,car,5.917159413185834,Object close,108
222,STEER LEFT,car,6.289307780546681,Object in center path,110
222,STEER LEFT,car,6.944443962191391,Object in center path,120
222,BRAKE,car,6.493506071850255,Object close,132
222,BRAKE,car,4.366812036383754,Object close,138
222,BRAKE,truck,4.20168049572771,Object close,147
222,BRAKE,car,4.999999750000012,Object close,154
222,BRAKE,car,6.289307780546681,Object close,157
222,BRAKE,car,5.780346486685174,Object close,159
222,STEER LEFT,car,5.917159413185834,Object in center path,161
223,BRAKE,car,5.3763437969707635,Object close,3
223,BRAKE,car,5.847952874388721,Object close,4
223,BRAKE,car,5.586591866670846,Object close,5
223,BRAKE,car,6.410255999342564,Object close,7
223,STEER LEFT,car,4.651162574364531,Object in center path,8
223,BRAKE,car,4.184100243343086,Object close,13
223,BRAKE,car,6.211179738436041,Object close,16
223,BRAKE,car,6.410255999342564,Object close,34
223,STEER LEFT,car,5.405405113221345,Object in center path,36
223,BRAKE,car,6.622516117714164,Object close,40
223,BRAKE,car,6.944443962191391,Object close,50
223,BRAKE,car,6.024096022644818,Object close,52
223,BRAKE,car,5.494505192609605,Object close,57
223,BRAKE,car,4.1152261680976885,Object close,59
223,STEER LEFT,car,6.896551248513707,Object in center path,65
223,STEER LEFT,car,6.535947285232203,Object in center path,69
223,STEER LEFT,car,6.172839125133387,Object in center path,88
223,STEER LEFT,car,7.042253025193449,Object in center path,94
223,STEER LEFT,car,6.6666662222222515,Object in center path,99
223,BRAKE,car,5.882352595155729,Object close,108
223,STEER LEFT,car,6.329113523473827,Object in center path,110
223,STEER LEFT,car,6.8027206256652635,Object in center path,120
223,BRAKE,car,6.711408945543024,Object close,132
223,BRAKE,car,4.347825897920613,Object close,138
223,BRAKE,truck,4.20168049572771,Object close,147
223,BRAKE,car,5.02512537562184,Object close,154
223,BRAKE,car,6.410255999342564,Object close,157
223,BRAKE,car,5.847952874388721,Object close,159
223,STEER LEFT,car,5.988023593531521,Object in center path,161
224,BRAKE,car,5.3763437969707635,Object close,3
224,BRAKE,car,5.847952874388721,Object close,4
224,BRAKE,car,5.555555246913597,Object close,5
224,BRAKE,car,6.410255999342564,Object close,7
224,STEER LEFT,car,4.608294718511764,Object in center path,8
224,BRAKE,car,4.20168049572771,Object close,13
224,BRAKE,car,6.211179738436041,Object close,16
224,BRAKE,car,6.410255999342564,Object close,34
224,STEER LEFT,car,5.524861573212068,Object in center path,36
224,BRAKE,car,6.329113523473827,Object close,40
224,BRAKE,car,5.988023593531521,Object close,52
224,BRAKE,car,5.464480575711444,Object close,57
224,STEER LEFT,car,6.993006503985559,Object in center path,65
224,STEER LEFT,car,6.711408945543024,Object in center path,69
224,STEER LEFT,car,6.211179738436041,Object in center path,88
224,STEER LEFT,car,6.993006503985559,Object in center path,94
224,STEER LEFT,car,6.622516117714164,Object in center path,99
224,BRAKE,car,5.882352595155729,Object close,108
224,STEER LEFT,car,6.369426345896411,Object in center path,110
224,STEER LEFT,car,6.944443962191391,Object in center path,120
224,BRAKE,car,6.849314599362014,Object close,132
224,BRAKE,car,4.366812036383754,Object close,138
224,BRAKE,truck,4.149377421187658,Object close,147
224,BRAKE,car,5.02512537562184,Object close,154
224,BRAKE,car,6.535947285232203,Object close,157
224,BRAKE,car,5.882352595155729,Object close,159
224,STEER LEFT,car,6.024096022644818,Object in center path,161
225,BRAKE,car,5.405405113221345,Object close,3
225,BRAKE,car,5.780346486685174,Object close,4
225,BRAKE,car,5.555555246913597,Object close,5
225,BRAKE,car,6.410255999342564,Object close,7
225,STEER LEFT,car,4.694835460336363,Object in center path,8
225,BRAKE,car,4.20168049572771,Object close,13
225,BRAKE,car,6.172839125133387,Object close,16
225,BRAKE,car,6.578946935595596,Object close,34
225,STEER LEFT,car,5.61797721247319,Object in center path,36
225,BRAKE,car,5.813953150351561,Object close,40
225,BRAKE,car,5.882352595155729,Object close,52
225,BRAKE,car,5.434782313327048,Object close,57
225,STEER LEFT,car,7.194244086745029,Object in center path,65
225,STEER LEFT,car,6.535947285232203,Object in center path,69
225,STEER LEFT,car,6.172839125133387,Object in center path,88
225,STEER LEFT,car,6.711408945543024,Object in center path,94
225,STEER LEFT,car,6.578946935595596,Object in center path,99
225,BRAKE,car,5.882352595155729,Object close,108
225,STEER LEFT,car,6.410255999342564,Object in center path,110
225,STEER LEFT,car,6.896551248513707,Object in center path,120
225,BRAKE,car,6.993006503985559,Object close,132
225,BRAKE,car,4.366812036383754,Object close,138
225,BRAKE,truck,4.132231234205321,Object close,147
225,BRAKE,car,5.02512537562184,Object close,154
225,BRAKE,car,6.535947285232203,Object close,157
225,BRAKE,car,5.917159413185834,Object close,159
226,BRAKE,car,5.3763437969707635,Object close,3
226,BRAKE,car,5.780346486685174,Object close,4
226,BRAKE,car,5.524861573212068,Object close,5
226,BRAKE,car,6.410255999342564,Object close,7
226,STEER LEFT,car,4.694835460336363,Object in center path,8
226,BRAKE,car,4.184100243343086,Object close,13
226,BRAKE,car,6.172839125133387,Object close,16
226,BRAKE,car,6.6666662222222515,Object close,34
226,STEER LEFT,car,5.714285387755121,Object in center path,36
226,BRAKE,car,5.780346486685174,Object close,40
226,BRAKE,car,5.649717194931232,Object close,52
226,BRAKE,car,5.434782313327048,Object close,57
226,STEER LEFT,car,7.407406858710603,Object in center path,65
226,STEER LEFT,car,6.369426345896411,Object in center path,69
226,STEER LEFT,car,6.134968948774911,Object in center path,88
226,STEER LEFT,car,6.535947285232203,Object in center path,94
226,STEER LEFT,car,6.493506071850255,Object in center path,99
226,BRAKE,car,5.917159413185834,Object close,108
226,STEER LEFT,car,6.451612486992743,Object in center path,110
226,STEER LEFT,car,6.896551248513707,Object in center path,120
226,BRAKE,car,6.944443962191391,Object close,132
226,BRAKE,car,4.347825897920613,Object close,138
226,BRAKE,truck,4.132231234205321,Object close,147
226,BRAKE,car,4.97512413059084,Object close,154
226,BRAKE,car,6.578946935595596,Object close,157
226,BRAKE,car,5.988023593531521,Object close,159
227,BRAKE,car,5.347593296920144,Object close,3
227,BRAKE,car,5.747126106487006,Object close,4
227,BRAKE,car,5.555555246913597,Object close,5
227,BRAKE,car,6.410255999342564,Object close,7
227,STEER LEFT,car,4.716980909576372,Object in center path,8
227,BRAKE,car,4.20168049572771,Object close,13
227,BRAKE,car,6.134968948774911,Object close,16
227,BRAKE,car,6.410255999342564,Object close,34
227,STEER LEFT,car,5.747126106487006,Object in center path,36
227,BRAKE,car,5.952380598072583,Object close,40
227,BRAKE,car,5.847952874388721,Object close,52
227,BRAKE,car,5.405405113221345,Object close,57
227,STEER LEFT,car,7.518796427158163,Object in center path,65
227,STEER LEFT,car,6.329113523473827,Object in center path,69
227,STEER LEFT,car,6.060605693296624,Object in center path,88
227,STEER LEFT,car,6.535947285232203,Object in center path,94
227,STEER LEFT,car,6.493506071850255,Object in center path,99
227,BRAKE,car,5.917159413185834,Object close,108
227,STEER LEFT,car,6.493506071850255,Object in center path,110
227,STEER LEFT,car,6.896551248513707,Object in center path,120
227,BRAKE,car,6.8027206256652635,Object close,132
227,BRAKE,car,4.366812036383754,Object close,138
227,BRAKE,truck,4.132231234205321,Object close,147
227,BRAKE,car,4.9019605440215415,Object close,154
227,BRAKE,car,6.578946935595596,Object close,157
227,BRAKE,car,6.024096022644818,Object close,159
227,STEER LEFT,car,5.714285387755121,Object in center path,161
228,BRAKE,car,5.347593296920144,Object close,3
228,BRAKE,car,5.714285387755121,Object close,4
228,BRAKE,car,5.555555246913597,Object close,5
228,BRAKE,car,6.410255999342564,Object close,7
228,STEER LEFT,car,4.694835460336363,Object in center path,8
228,BRAKE,car,4.20168049572771,Object close,13
228,BRAKE,car,6.172839125133387,Object close,16
228,BRAKE,car,6.329113523473827,Object close,34
228,STEER LEFT,car,5.714285387755121,Object in center path,36
228,BRAKE,car,6.249999609375024,Object close,40
228,BRAKE,car,6.896551248513707,Object close,50
228,BRAKE,car,6.211179738436041,Object close,52
228,BRAKE,car,5.3763437969707635,Object close,57
228,STEER LEFT,car,7.246376286494471,Object in center path,65
228,STEER LEFT,car,6.134968948774911,Object in center path,69
228,STEER LEFT,car,6.134968948774911,Object in center path,88
228,STEER LEFT,car,6.711408945543024,Object in center path,94
228,STEER LEFT,car,6.451612486992743,Object in center path,99
228,BRAKE,car,5.917159413185834,Object close,108
228,STEER LEFT,car,6.493506071850255,Object in center path,110
228,STEER LEFT,car,6.896551248513707,Object in center path,120
228,BRAKE,car,6.6666662222222515,Object close,132
228,BRAKE,car,4.366812036383754,Object close,138
228,BRAKE,truck,4.132231234205321,Object close,147
228,BRAKE,car,4.878048542534217,Object close,154
228,BRAKE,car,6.6666662222222515,Object close,157
228,BRAKE,car,6.060605693296624,Object close,159
228,STEER LEFT,car,5.681817858987621,Object in center path,161
229,BRAKE,car,5.405405113221345,Object close,3
229,BRAKE,car,5.813953150351561,Object close,4
229,BRAKE,car,5.524861573212068,Object close,5
229,BRAKE,car,6.410255999342564,Object close,7
229,STEER LEFT,car,4.694835460336363,Object in center path,8
229,BRAKE,car,4.184100243343086,Object close,13
229,BRAKE,car,6.172839125133387,Object close,16
229,BRAKE,car,6.451612486992743,Object close,34
229,STEER LEFT,car,5.714285387755121,Object in center path,36
229,BRAKE,car,6.289307780546681,Object close,40
229,BRAKE,car,6.944443962191391,Object close,50
229,BRAKE,car,6.172839125133387,Object close,52
229,BRAKE,car,5.347593296920144,Object close,57
229,STEER LEFT,car,7.407406858710603,Object in center path,65
229,STEER LEFT,car,6.369426345896411,Object in center path,69
229,STEER LEFT,car,6.249999609375024,Object in center path,88
229,STEER LEFT,car,6.8027206256652635,Object in center path,94
229,STEER LEFT,car,6.622516117714164,Object in center path,99
229,BRAKE,car,5.917159413185834,Object close,108
229,STEER LEFT,car,6.578946935595596,Object in center path,110
229,STEER LEFT,car,6.896551248513707,Object in center path,120
229,BRAKE,car,6.622516117714164,Object close,132
229,BRAKE,car,4.347825897920613,Object close,138
229,BRAKE,truck,4.1152261680976885,Object close,147
229,BRAKE,car,4.854368696389869,Object close,154
229,BRAKE,car,6.6666662222222515,Object close,157
229,BRAKE,car,6.134968948774911,Object close,159
229,STEER LEFT,car,5.649717194931232,Object in center path,161
230,BRAKE,car,5.405405113221345,Object close,3
230,BRAKE,car,5.434782313327048,Object close,4
230,BRAKE,car,5.649717194931232,Object close,5
230,BRAKE,car,6.410255999342564,Object close,7
230,STEER LEFT,car,4.784688766282834,Object in center path,8
230,BRAKE,car,4.184100243343086,Object close,13
230,BRAKE,car,6.172839125133387,Object close,16
230,BRAKE,car,6.451612486992743,Object close,34
230,STEER LEFT,car,5.681817858987621,Object in center path,36
230,BRAKE,car,6.289307780546681,Object close,40
230,BRAKE,car,6.896551248513707,Object close,50
230,BRAKE,car,5.917159413185834,Object close,52
230,BRAKE,car,5.319148653236773,Object close,57
230,STEER LEFT,car,7.194244086745029,Object in center path,65
230,STEER LEFT,car,6.134968948774911,Object in center path,69
230,STEER LEFT,car,6.289307780546681,Object in center path,88
230,STEER LEFT,car,6.711408945543024,Object in center path,94
230,STEER LEFT,car,6.578946935595596,Object in center path,99
230,BRAKE,car,5.917159413185834,Object close,108
230,STEER LEFT,car,6.622516117714164,Object in center path,110
230,STEER LEFT,car,6.896551248513707,Object in center path,120
230,BRAKE,car,6.578946935595596,Object close,132
230,STEER LEFT,car,7.092198078567512,Object in center path,137
230,BRAKE,car,4.366812036383754,Object close,138
230,BRAKE,truck,4.1152261680976885,Object close,147
230,BRAKE,car,4.926108131718811,Object close,154
230,BRAKE,car,6.711408945543024,Object close,157
230,BRAKE,car,6.172839125133387,Object close,159
230,STEER LEFT,car,5.649717194931232,Object in center path,161
231,BRAKE,car,5.434782313327048,Object close,3
231,BRAKE,car,5.291005011057936,Object close,4
231,BRAKE,car,5.714285387755121,Object close,5
231,BRAKE,car,6.369426345896411,Object close,7
231,STEER LEFT,car,4.784688766282834,Object in center path,8
231,BRAKE,car,4.2194091046662825,Object close,13
231,BRAKE,car,6.134968948774911,Object close,16
231,BRAKE,car,6.369426345896411,Object close,34
231,STEER LEFT,car,5.681817858987621,Object in center path,36
231,BRAKE,car,6.711408945543024,Object close,50
231,BRAKE,car,5.714285387755121,Object close,52
231,BRAKE,car,5.319148653236773,Object close,57
231,STEER LEFT,car,6.896551248513707,Object in center path,65
231,STEER LEFT,car,6.09756060380728,Object in center path,69
231,STEER LEFT,car,6.249999609375024,Object in center path,88
231,STEER LEFT,car,6.849314599362014,Object in center path,94
